id,Library,month,text,num of likes,num of comments,num of shares,image,Video,shared,outgoing link
1631,153,10,"We will be holding a mini-book sale at the Feel Good Piscataquis! Expo which will be held at the Monson Community Center on Friday, Oct. 30, from 10:00 to 3:00. Stop by and say hello.",0,0,0,0,0,0,0
1632,153,10,"New Books : Make Me : a Jack Reacher novel - Lee Child The Girl in the Spider's Web - David Lagercrantz (A sequel to the ""Girl with the Dragon Tattoo"" series) New Juvenile Fiction : 1. Miss Peregrin's Home for Peculiar Children 2. Hollow City 3. Library of Souls These books are a series by Ransom Rigg New (to us) DVDs Braveheart Full Metal Jacket The Matrix",0,0,0,0,0,0,0
1633,153,10,We just received a large donation of fiction from Thompson Free Library in Dover. Thank you T.F.L.!,1,0,0,0,0,0,0
1634,153,10,"The new selection for the October book club will be ""The Nightingale"" by Kristen Hannah. It will be held on October 19 at 7:00. If you are interested in reading this, please call the library to have your name added to the reserve list.",1,0,0,0,0,0,0
1635,153,9,New DVDs : 42 : The Jackie Robinson Story Born on the Fourth of July Draft Day Elsa & Fred Hoosiers The Mighty Macs Summer Snow and 11 DVD set of The World At War,0,0,0,0,0,0,0
1636,153,9,New Large Print Fiction : Girl Missing - Tess Gerritsen The Hexed - Heather Graham Man of Her Dreams - Tami Hoag The Mistress Memoirs - Jillian Hunter,0,0,0,0,0,0,0
1637,153,9,"We just received a donation of books from Raising Readers which is funded through the Libra Foundation and collaboration between MaineHealth and EMHS. This is the 15th Anniversary of Raising Readers and since its inception, the program has distributed 2.2 million books to children, aged birth through five. Raising Readers donates a collection of board and picture books to 120 libraries across Maine. Monson Library hopes that you and your child will enjoy these new books because literacy begins before kindergarten!",2,0,0,0,0,0,0
1638,153,9,New Books : Radiant Angel - Nelson DeMille Alert - James Patterson & Michael Ledwidge Naked Greed - Stuart Woods,0,0,0,0,0,0,0
1639,153,9,"With new public access computers, new printer, 'stealth' technology router, updated Evergreen circulation system and a boost from Fairpoint, Monson Library has made the leap into the 21st century. The download of records into Evergreen is almost complete. What shall we do next?",13,3,0,0,0,0,0
1640,153,8,"The Monson Library Book Club will meet on September 21 at 7:00 at the library to discuss ""Go Set a Watchman"" by Harper Lee. Copies are available at the library. All are welcome.",0,0,0,0,0,0,0
1641,153,8,"Monson Public Library will be closed Monday, September 7, Labor Day.",0,0,0,0,0,0,0
1642,153,8,New Books : The Nightingale - Kristin Hannah And for all the kids (no matter their age!) What Pet Should I Get? - Dr. Seuss We now also have subscriptions to Bangor Metro magazine and Maine Seniors magazine.,1,0,0,0,0,0,0
1643,153,8,"New Books : Wolf Hall - Hilary Mantel Bring Up the Bodies - Hilary Mantel (The 3rd book in the Thomas Cromwell Trilogy will be released in November!) It's a Long Story : My Life - Willie Nelson At the Water's Edge - Sara Gruen The English Spy - Daniel Silva Code of Conduct - Brad Thor To Marry and English Lord : Tales of Wealth and Marriage, Sex and Snobbery - Gail MacColl & Carol McD. Wallace (An inspiration for the television series ""Downton Abbey"")",0,0,0,0,0,0,0
1644,153,7,New books : Go Set a Watchman - Harper Lee The Girl on the Train - Paula Hawkins (More new books to follow soon),0,0,0,0,0,0,0
1645,153,7,"There has been a great deal of publicity regarding the phenomenon known as ""Summer Slide."" This occurs when children who are out of school for the summer and frequently away from reading and learning experiences, lose some of their reading and language abilities which were gained during the previous school year. There has been a movement to supplement language experiences during the summer by providing more access to books and reading. In that spirit, the Monson Public Library is offering a free (yes, free) book to each child when they come in for a visit as long as supplies last. While all children are able to borrow a library book, owning their own book is very special. Most of the books are picture books, but there are a few books for older readers as well. This is your invitation to visit the library with your young person and pick out a book--ours or yours to keep.",0,0,0,0,0,0,0
1646,153,7,"Thank you to everyone who donated, worked on, and otherwise supported the Library Book Sale. We had a great turnout! Also thanks to all the cooks who made goodies for the Open House.",0,0,0,0,0,0,0
1647,153,,"Photos from the very successful Book Sale and Library Open House held on July 18, Summerfest in Monson.",1,0,0,1,0,0,0
1648,153,7,"Wait! What's this?? Monson Public Library is also hosting an Open House the same day as the book sale. The library will be open from 2:00 to 4:00 for you to come in a check out the new computers and Evergreen circulation system. You may also fill out an application for a library card. We also have a door prize of a Sony Blu-Ray DVD player and five movies. ""No purchase necessary!"" Just write your name and phone number on the ticket and put it in the coffee can. Still not inspired to stop by? Well, we also have cupcakes--and lemonade! Stop in and revisit your library on Saturday, July 18, Monson's Summerfest.",0,0,0,0,0,0,0
1649,153,7,"It's almost here! The used book sale at the Monson Community Center will be this Saturday, July 18, from 9:00 to 3:00. We have an assortment of used books for everyone : Fiction, non-fiction, and many children's books. There is also a card catalog which would be useful for. . . ? Use your imagination--sewing supplies? Fly-tying equipment? Make an offer. Books will be going at the unbelievable bargain price of a dollar a bag.",0,0,0,0,0,0,0
1606,152,10,Playing for Free today at 4 PM,0,0,0,1,0,0,0
1607,152,10,Thank you Jesse for donating the next book in the series. Ready for checkout,0,0,1,1,0,0,0
1608,152,10,The Inform class for today at 1 PM has been canceled and we will start next Friday at 1 PM. If you know anyone who would be interested please PM Myra Burke,0,0,0,1,0,0,0
1609,152,10,"Our newest addition to the Library thanks to the Dollar General Literacy Grant. We now have 2 laptops for use. If you need to just check an email or do something real quick but can't wait, we will let you use this.",5,0,0,1,0,0,0
1610,152,10,All day with the kids? Need a family break? Come to the Mounds Public Library and watch Tomorrowland with your family. PS George Clooney stars in this family feature:),0,0,1,1,0,0,0
1611,152,10,,5,0,0,1,0,0,0
1612,152,10,,14,1,0,1,0,0,0
1613,152,10,Today at 4 and 5 PM,1,1,3,1,0,0,0
1614,152,10,,7,0,0,1,0,0,0
1615,152,9,"Tonight at 6:30 PM, Come out and get a laugh, while supporting the Library",0,0,0,1,0,0,0
1616,152,9,"So excited! Thank you Dollar General Literacy for another grant for the Library! This grant will help teens with GED, ACT, SAT and PSAT prep. It will help with Adults who need to up their Resumes, GRE practice tests and if anyone can think of any other online software or books that are needed for our patrons, please let me know",2,0,27,1,0,0,0
1617,152,9,"Today at 4 PM, remember we have 1 guitar available at 4 PM and 2 at 5",0,0,2,1,0,0,0
1618,152,9,,2,1,2,1,0,0,0
1619,152,9,Today at 4 PM,0,0,0,1,0,0,0
1620,152,8,"Ladies it is time to put Shaun T's Dance Party on the back burner and start 21 Day Fix, though it will be longer than 21 days since we work out Mon - Thurs. We start this Monday at 1 PM, bring a towel and mat if you have one and water",3,0,5,1,0,0,0
1621,152,8,Today at 4 PM and 5 PM Free Guitar Classes,0,0,2,1,0,0,0
1622,152,7,String Art 2015.,4,3,1,1,0,0,0
1623,152,7,,3,0,0,1,0,0,0
1624,152,7,,5,0,0,1,0,0,0
1625,152,7,"Summer Reading program with 4-H 〞 at Mounds Public Library. July 7, 2015 ﹞ Today 4-H focused on one of the H's Health and Mind with Yoga",3,3,0,1,0,0,0
1626,152,7,,0,13,0,1,0,0,0
1627,152,7,"Libri Foundation Grant. July 2, 2015 ﹞ Thank you to the Mounds Friends of the Library, the Libri Foundation ~ Books for Children Program Grant, and the generous anonymous donors, for helping us get 83 New Children Books",7,0,1,1,0,0,0
1599,151,8,"It is this day a year ago that the Friends of the Harriette Person Memorial Library began their journey anew. It's hard to believe that a year has passed and FHPML is commemorating their first year. FHPML has done great things for the Library and has helped to improve the Library's presence in the community. If you would like to be a part of their growing history, please feel free to contact any member of the Friends Group, come by the Library and speak with the Librarian or attend a Friends Group meeting the last Thursday of each month at 5:30pm. We hope to celebrate another year with you in the future! THANKS!!!",11,1,0,1,0,0,0
1600,151,8,Due to some unforeseen circumstances the Library will open later today. We apologize for the inconvenience this may cause you our patrons but we are scheduled to open Wednesday at our regular hours.,1,0,1,0,0,0,0
1601,151,8,"ABCmouse can now be accessed at your local Library...for FREE! That's right the award winning website is offered to public libraries for free. If you are interested in how to access ABCmouse during your visit at the Library, please notify your local Librarian.",3,0,0,1,0,0,0
1602,151,7,The Library Board Meeting scheduled for today @ 5pm will be cancelled. A new meeting time will be posted and announced to the public. We apologize for any inconvenience. Thank you.,0,0,0,0,0,0,0
1603,151,7,"Summer Library Program - Week 2. July 24, 2015 ﹞ Week 2 of our Summer Library Program (SLP) was movie week. All participants enjoyed heroic movies that featured heroes both big and small.",5,0,0,1,0,0,0
1604,151,7,"We would like to thank Bradley McCay for his kind donation to the Library. We appreciate all the donations and well wishes from all our patrons. You guys are the best, thanks!",16,1,1,1,0,0,0
1605,151,7,We ended our Summer Library Program with magician extraordinaire Dorian LaChance. Dorian incorporated all sorts of books into his programming that would definitely pique the interest of all who watched. And his magic tricks enthralled the onlookers. Thanks everyone for a great Summer Library Program and we thank all our presenters. We hope to see you next year! ?#?mssrp2015? ?#?SummerLibrayProgram2015? ?#?Unmask? ?#?EveryHeroHasAStory? ?#?SLP2015? ?#?SRP2015? ?#?DorianLaChance?,4,0,0,1,0,0,0
1734,148,9,"Thank you to all who came out for the Family Fun Day!! It was fun watching you build puzzles, color, and participate in the scavenger Hunt!!!",3,0,0,0,0,0,0
713,126,10,"Have you had a chance to take advantage of Omaha's ""libraries of life""? /Amy",7,0,0,1,0,0,0
714,126,9,"From Star Wars and Marvel Comics to David Baldacci and Rainbow Rowell, we have eBooks and eAudiobooks titles perfect for teens! http://tinyurl.com/qgjxmh5 /judy",2,0,0,1,0,0,1
715,126,10,Pout Pout Fish is visiting storytimes this week and next week at several Omaha libraries. Check out this full list of Pout Pout visits to find a storytime near you. http://bit.ly/1iIZXGV /Amy,13,1,0,1,0,0,1
716,126,9,Ink and Bone by Rachel Caine for me. What about you? /Amy,5,2,0,1,0,0,0
717,126,9,"Fall is definitely in the air! What's on your ""to-read"" list this season? /emily",5,2,0,1,0,0,0
718,126,9,"Looking for your next great read? Join us on the OPL Facebook page Tuesday from 12-3 p.m. to get personalized reading suggestions from a team of librarians. You tell us a book that you liked, we＊ll give you a book that you＊ll love. /erin",8,2,1,1,0,0,0
